id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
515677480108056576,515677480108056576,1411782066000,2014-09-27,01:41:06,UTC,109656563,iquotehot,Pick Up Lines,,"Baby, if you were an elevator, what button would I have to push to get you to go down.",[],[],[],3,19,79,[],[],https://twitter.com/iquoteHOT/status/515677480108056576,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
514922034564841472,514922034564841472,1411601954000,2014-09-24,23:39:14,UTC,109656563,iquotehot,Pick Up Lines,,"Are you craving Pizza? 

‘Cause I’d love to get a pizz-a you.",[],[],[],13,56,87,[],[],https://twitter.com/iquoteHOT/status/514922034564841472,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
514581945213153280,514581945213153280,1411520870000,2014-09-24,01:07:50,UTC,109656563,iquotehot,Pick Up Lines,,"Is your name Autumn, cause I'll fuck you so hard all your leaves will fall off.",[],[],[],7,28,41,[],[],https://twitter.com/iquoteHOT/status/514581945213153280,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
511288802845786112,511288802845786112,1410735724000,2014-09-14,23:02:04,UTC,109656563,iquotehot,Pick Up Lines,,"""Is your name Grace? Because you're amazing.""",[],[],[],4,37,61,[],[],https://twitter.com/iquoteHOT/status/511288802845786112,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
509846032771846144,509846032771846144,1410391741000,2014-09-10,23:29:01,UTC,109656563,iquotehot,Pick Up Lines,,How about I wrap you in my arms and make you my baerito.,[],[],[],18,82,137,[],[],https://twitter.com/iquoteHOT/status/509846032771846144,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
509489963549741056,509489963549741056,1410306847000,2014-09-09,23:54:07,UTC,109656563,iquotehot,Pick Up Lines,,"Do you like Pizza Hut?

Cause I'll stuff your crust.",[],[],[],3,28,57,[],[],https://twitter.com/iquoteHOT/status/509489963549741056,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
509116224693739521,509116224693739521,1410217741000,2014-09-08,23:09:01,UTC,109656563,iquotehot,Pick Up Lines,,Do you mix concrete? Cause your makin me hard.,[],[],[],1,29,59,[],[],https://twitter.com/iquoteHOT/status/509116224693739521,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
508753106566275072,508753106566275072,1410131167000,2014-09-07,23:06:07,UTC,109656563,iquotehot,Pick Up Lines,,Want to come over and play telephone? I've got the long string and you clearly have the cans.,[],[],[],0,9,22,[],[],https://twitter.com/iquoteHOT/status/508753106566275072,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
508404334107705344,508404334107705344,1410048013000,2014-09-07,00:00:13,UTC,109656563,iquotehot,Pick Up Lines,,"Is your name Molly, cause your making me overdose.",[],[],[],4,14,38,[],[],https://twitter.com/iquoteHOT/status/508404334107705344,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
508084938290110464,508084938290110464,1409971863000,2014-09-06,02:51:03,UTC,109656563,iquotehot,Pick Up Lines,,"If you were a pizza, I would take all the toppings off.",[],[],[],1,18,51,[],[],https://twitter.com/iquoteHOT/status/508084938290110464,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
505790570946514944,505790570946514944,1409424843000,2014-08-30,18:54:03,UTC,109656563,iquotehot,Pick Up Lines,,"I don't know much about American football, but I love looking at your tight end.",[],[],[],4,11,42,[],[],https://twitter.com/iquoteHOT/status/505790570946514944,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
505139577032409088,505139577032409088,1409269634000,2014-08-28,23:47:14,UTC,109656563,iquotehot,Pick Up Lines,,Wouldn't we look cute on a wedding cake together.,[],[],[],3,21,56,[],[],https://twitter.com/iquoteHOT/status/505139577032409088,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
504807115412627457,504807115412627457,1409190369000,2014-08-28,01:46:09,UTC,109656563,iquotehot,Pick Up Lines,,Gurl are you Hailey cuz you so slim and so shady,[],[],[],3,30,44,[],[],https://twitter.com/iquoteHOT/status/504807115412627457,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
504408239643971584,504408239643971584,1409095270000,2014-08-26,23:21:10,UTC,109656563,iquotehot,Pick Up Lines,,"Girl, you're the first thing I've seen at this restaurant that I want to put in my mouth.",[],[],[],3,15,40,[],[],https://twitter.com/iquoteHOT/status/504408239643971584,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
504051878989029376,504051878989029376,1409010307000,2014-08-25,23:45:07,UTC,109656563,iquotehot,Pick Up Lines,,"Take off all your clothes, I've always wondered where Angels hide their wings",[],[],[],2,22,75,[],[],https://twitter.com/iquoteHOT/status/504051878989029376,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
503690513111728128,503690513111728128,1408924151000,2014-08-24,23:49:11,UTC,109656563,iquotehot,Pick Up Lines,,"You remind me of a magnet, cause you sure are attractive.",[],[],[],2,43,85,[],[],https://twitter.com/iquoteHOT/status/503690513111728128,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
503327081317421056,503327081317421056,1408837502000,2014-08-23,23:45:02,UTC,109656563,iquotehot,Pick Up Lines,,"I wish I was cross-eyed, so I could see you twice.",[],[],[],5,32,65,[],[],https://twitter.com/iquoteHOT/status/503327081317421056,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
502971500807217152,502971500807217152,1408752725000,2014-08-23,00:12:05,UTC,109656563,iquotehot,Pick Up Lines,,Did you sit in Frosted Flakes??? Because that ass is GRRRRREAT!,[],[],[],8,56,107,[],[],https://twitter.com/iquoteHOT/status/502971500807217152,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
502613889234661376,502613889234661376,1408667463000,2014-08-22,00:31:03,UTC,109656563,iquotehot,Pick Up Lines,,"If stars would fall everytime I would think of you, the midnight sky would soon be empty.",[],[],[],1,29,61,[],[],https://twitter.com/iquoteHOT/status/502613889234661376,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
502606362921009152,502606362921009152,1408665669000,2014-08-22,00:01:09,UTC,109656563,iquotehot,Pick Up Lines,,Hey. Want to go back to my place and build some Ikea furniture?,[],[],[],0,15,32,[],[],https://twitter.com/iquoteHOT/status/502606362921009152,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
502238712273453056,502238712273453056,1408578014000,2014-08-20,23:40:14,UTC,109656563,iquotehot,Pick Up Lines,,"Damn girl, the only thing more perfect than your eyes is that ass.",[],[],[],1,9,15,[],[],https://twitter.com/iquoteHOT/status/502238712273453056,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
501873535409586178,501873535409586178,1408490949000,2014-08-19,23:29:09,UTC,109656563,iquotehot,Pick Up Lines,,"If you were a disease from 2009, you'd be the Fine Flu.",[],[],[],4,26,50,[],[],https://twitter.com/iquoteHOT/status/501873535409586178,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
501853427463237632,501853427463237632,1408486155000,2014-08-19,22:09:15,UTC,109656563,iquotehot,Pick Up Lines,,Your mom must have been a baker Because you got some hot buns. @JenSelter,['jenselter'],[],[],0,9,23,[],[],https://twitter.com/iquoteHOT/status/501853427463237632,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}, {'user_id': '230930518', 'username': 'JenSelter'}]",,,,
501517152898134016,501517152898134016,1408405981000,2014-08-18,23:53:01,UTC,109656563,iquotehot,Pick Up Lines,,You can call me FedEx because I've got a big package with your name on it.,[],[],[],2,15,64,[],[],https://twitter.com/iquoteHOT/status/501517152898134016,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
501261897748844544,501261897748844544,1408345124000,2014-08-18,06:58:44,UTC,109656563,iquotehot,Pick Up Lines,,"""I used to waste time chasing butterflies , but nowadays because of you, I have them in my stomach."" #AwkwardPickupLines",[],[],[],0,31,65,['#awkwardpickuplines'],[],https://twitter.com/iquoteHOT/status/501261897748844544,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
501150798345027586,501150798345027586,1408318635000,2014-08-17,23:37:15,UTC,109656563,iquotehot,Pick Up Lines,,Are you a bunny? Because you hopped your way into my heart.,[],[],[],4,29,67,[],[],https://twitter.com/iquoteHOT/status/501150798345027586,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
501113047356674048,501113047356674048,1408309635000,2014-08-17,21:07:15,UTC,109656563,iquotehot,Pick Up Lines,,"Ay girl, am I ice water? because i want to be all over you. #ALSIceBucketChallenge",[],[],[],0,15,22,['#alsicebucketchallenge'],[],https://twitter.com/iquoteHOT/status/501113047356674048,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
498312776985485312,498312776985485312,1407641998000,2014-08-10,03:39:58,UTC,109656563,iquotehot,Pick Up Lines,,"Rejecting Pick Up Lines : 

Boy: ""I'd really like to get into your pants."" 

Girl: ""No thanks. There's already one asshole in there!""",[],[],[],3,27,76,[],[],https://twitter.com/iquoteHOT/status/498312776985485312,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
496818448475774978,496818448475774978,1407285723000,2014-08-06,00:42:03,UTC,109656563,iquotehot,Pick Up Lines,,"You’re like my favorite candy bar, half sweet, half nuts.",[],[],[],4,26,43,[],[],https://twitter.com/iquoteHOT/status/496818448475774978,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
496439966121996288,496439966121996288,1407195485000,2014-08-04,23:38:05,UTC,109656563,iquotehot,Pick Up Lines,,"You remind me of my appendix. I don't know you, but something inside me is saying I should take you out.",[],[],[],1,22,59,[],[],https://twitter.com/iquoteHOT/status/496439966121996288,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
496076055942152192,496076055942152192,1407108723000,2014-08-03,23:32:03,UTC,109656563,iquotehot,Pick Up Lines,,"If I had a dollar for every time I thought of you, I'd only have a dollar because you never leave my mind.",[],[],[],2,35,98,[],[],https://twitter.com/iquoteHOT/status/496076055942152192,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
495733603557335040,495733603557335040,1407027076000,2014-08-03,00:51:16,UTC,109656563,iquotehot,Pick Up Lines,,"Girl I am hung like a jury, So you know I'll get you off",[],[],[],0,7,12,[],[],https://twitter.com/iquoteHOT/status/495733603557335040,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
495708688456224768,495708688456224768,1407021135000,2014-08-02,23:12:15,UTC,109656563,iquotehot,Pick Up Lines,,I was gonna say something really sweet about you but when I saw you I was speechless.,[],[],[],2,35,53,[],[],https://twitter.com/iquoteHOT/status/495708688456224768,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
495665847449292800,495665847449292800,1407010921000,2014-08-02,20:22:01,UTC,109656563,iquotehot,Pick Up Lines,,Are those space pants? Because your ass is taking up a lot of room. @JenSelter pic.twitter.com/XxvZ8tl6qD,['jenselter'],[],['https://pbs.twimg.com/media/BuCjEfrIIAAaZ53.jpg'],0,1,8,[],[],https://twitter.com/iquoteHOT/status/495665847449292800,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}, {'user_id': '230930518', 'username': 'JenSelter'}]",,,,
494990409899057153,494990409899057153,1406849884000,2014-07-31,23:38:04,UTC,109656563,iquotehot,Pick Up Lines,,"Hey Girl If you were a book then I wouldn't be able to read you, cause your print is so fine.",[],[],[],3,7,34,[],[],https://twitter.com/iquoteHOT/status/494990409899057153,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
494626029311229952,494626029311229952,1406763009000,2014-07-30,23:30:09,UTC,109656563,iquotehot,Pick Up Lines,,"I'm not a big fan of your last name but don't worry, I can change that.",[],[],[],1,29,79,[],[],https://twitter.com/iquoteHOT/status/494626029311229952,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
494247022581387264,494247022581387264,1406672647000,2014-07-29,22:24:07,UTC,109656563,iquotehot,Pick Up Lines,,Can I swim in your eyes on a hot summer day?,[],[],[],0,7,12,[],[],https://twitter.com/iquoteHOT/status/494247022581387264,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
493911547140263937,493911547140263937,1406592663000,2014-07-29,00:11:03,UTC,109656563,iquotehot,Pick Up Lines,,"I like Legos, you like Legos, why don't we build a relationship?",[],[],[],3,29,62,[],[],https://twitter.com/iquoteHOT/status/493911547140263937,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
493859542862540802,493859542862540802,1406580265000,2014-07-28,20:44:25,UTC,109656563,iquotehot,Pick Up Lines,,10 Things...... pic.twitter.com/M7wYrQrny9,[],[],['https://pbs.twimg.com/media/BtqKoi9IUAATdRo.jpg'],4,35,66,[],[],https://twitter.com/iquoteHOT/status/493859542862540802,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
493554684146106370,493554684146106370,1406507581000,2014-07-28,00:33:01,UTC,109656563,iquotehot,Pick Up Lines,,I hear your thirsty? Well I've got a six pack right here!,[],[],[],1,12,29,[],[],https://twitter.com/iquoteHOT/status/493554684146106370,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
493534362156032001,493534362156032001,1406502736000,2014-07-27,23:12:16,UTC,109656563,iquotehot,Pick Up Lines,,"You're so pretty, you could be in a beer commercial",[],[],[],1,7,16,[],[],https://twitter.com/iquoteHOT/status/493534362156032001,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
493191042804367360,493191042804367360,1406420882000,2014-07-27,00:28:02,UTC,109656563,iquotehot,Pick Up Lines,,"We must be near an airport, because my heart just took off when I saw you!",[],[],[],3,25,46,[],[],https://twitter.com/iquoteHOT/status/493191042804367360,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
493159167767498752,493159167767498752,1406413282000,2014-07-26,22:21:22,UTC,109656563,iquotehot,Pick Up Lines,,Omelette you in on a secret. You and I would brie perfectly gouda. Life would be feta if we were togetha. We'll be grate.,[],[],[],0,17,31,[],[],https://twitter.com/iquoteHOT/status/493159167767498752,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
492093327156576257,492093327156576257,1406159166000,2014-07-23,23:46:06,UTC,109656563,iquotehot,Pick Up Lines,,Girl are you my phone? pic.twitter.com/DumAKP8a4Q,[],[],['https://pbs.twimg.com/media/BtPkMQ8CUAEamVo.jpg'],1,11,31,[],[],https://twitter.com/iquoteHOT/status/492093327156576257,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
491706038274359296,491706038274359296,1406066829000,2014-07-22,22:07:09,UTC,109656563,iquotehot,Pick Up Lines,,"Babe, your cuter than a puppy at an animal shelter, Cuz i want to take you home!",[],[],[],4,10,20,[],[],https://twitter.com/iquoteHOT/status/491706038274359296,False,,0,,,,,,,"[{'user_id': '109656563', 'username': 'iquoteHOT'}]",,,,
